CustomerID,Recency,Frequency,Monetary,TotalQuantity,AverageOrderValue,R_Score,F_Score,M_Score,RFM_Score,Segment,CustomerValue
17734,54,3,700.63,422,233.54333333333332,3,4,3,343,Loyal Customers,Medium Value
17735,2,19,13110.02,8439,690.001052631579,5,5,5,555,Champions,Very High Value
17736,9,3,377.44,238,125.81333333333333,5,4,2,542,Potential Loyalists,Medium Value
17737,9,2,168.24,108,84.12,5,3,1,531,Regular Customers,Low Value
17738,19,4,1879.05,1029,469.7625,4,4,4,444,Champions,High Value
17739,12,7,2791.35,861,398.7642857142857,5,5,5,555,Champions,High Value
17742,113,2,355.11,89,177.555,2,3,2,232,At Risk,Medium Value
17744,4,6,2322.4,3412,387.06666666666666,5,5,5,555,Champions,High Value
17746,240,1,110.25,29,110.25,1,2,1,121,Lost Customers,Low Value
17747,113,1,71.4,12,71.4,2,2,1,221,Lost Customers,Low Value
17749,178,2,674.52,320,337.26,2,3,3,233,At Risk,Medium Value
17750,5,9,1710.45,3747,190.05,5,5,4,554,Champions,High Value
17752,359,1,80.64,192,80.64,1,2,1,121,Lost Customers,Low Value
17754,1,5,1664.6499999999999,1816,332.92999999999995,5,4,4,544,Champions,High Value
17757,1,30,5593.39,3318,186.44633333333334,5,5,5,555,Champions,Very High Value
17758,19,8,3408.2,2054,426.025,4,5,5,455,Champions,High Value
17759,17,3,819.96,697,273.32,4,4,3,443,Loyal Customers,Medium Value
17760,22,2,287.59,239,143.795,4,3,2,432,Potential Loyalists,Medium Value
17761,33,1,712.78,398,712.78,3,2,3,323,Regular Customers,Medium Value
17763,263,1,15.0,12,15.0,1,2,1,121,Lost Customers,Low Value
17764,51,2,772.55,351,386.275,3,3,3,333,Regular Customers,Medium Value
17765,159,3,367.63,143,122.54333333333334,2,4,2,242,At Risk,Medium Value
17767,15,1,271.2,128,271.2,4,2,2,422,Potential Loyalists,Medium Value
17768,8,3,2081.9,1122,693.9666666666667,5,4,5,545,Champions,High Value
17769,13,10,3957.4300000000003,1850,395.74300000000005,5,5,5,555,Champions,High Value
17770,199,5,1143.27,365,228.654,1,4,4,144,At Risk,High Value
17771,57,2,245.81,287,122.905,3,3,1,331,Regular Customers,Low Value
17772,11,2,173.45,55,86.725,5,3,1,531,Regular Customers,Low Value
17774,97,4,1213.73,508,303.4325,2,4,4,244,At Risk,High Value
17775,255,1,56.4,72,56.4,1,2,1,121,Lost Customers,Low Value
17777,25,3,647.5600000000001,501,215.85333333333335,4,4,3,443,Loyal Customers,Medium Value
17779,21,3,650.32,396,216.77333333333334,4,4,3,443,Loyal Customers,Medium Value
17781,159,2,188.02,34,94.01,2,3,1,231,At Risk,Low Value
17783,72,2,283.47,354,141.735,2,3,2,232,At Risk,Medium Value
17785,53,1,131.94,67,131.94,3,2,1,321,Regular Customers,Low Value
17786,85,2,266.85,195,133.425,2,3,2,232,At Risk,Medium Value
17787,153,4,1817.54,896,454.385,2,4,4,244,At Risk,High Value
17788,74,2,1117.9,211,558.95,2,3,4,234,Big Spenders,High Value
17789,281,1,225.9,74,225.9,1,2,1,121,Lost Customers,Low Value
17790,27,14,1964.3,835,140.30714285714285,4,5,4,454,Champions,High Value
17791,30,1,106.1,46,106.1,4,2,1,421,New Customers,Low Value
17793,25,1,300.34000000000003,226,300.34000000000003,4,2,2,422,Potential Loyalists,Medium Value
17795,180,2,342.83,305,171.415,1,3,2,132,At Risk,Medium Value
17796,40,4,690.0,176,172.5,3,4,3,343,Loyal Customers,Medium Value
17797,22,3,780.43,498,260.1433333333333,4,4,3,443,Loyal Customers,Medium Value
17799,22,10,3039.17,1753,303.91700000000003,4,5,5,455,Champions,High Value
17800,37,9,1187.21,732,131.91222222222223,3,5,4,354,Loyal Customers,High Value
17802,82,3,1285.04,752,428.34666666666664,2,4,4,244,At Risk,High Value
17805,74,1,512.31,478,512.31,2,2,3,223,Lost Customers,Medium Value
17806,11,1,546.04,727,546.04,5,2,3,523,Potential Loyalists,Medium Value
17809,16,12,5411.91,2057,450.9925,4,5,5,455,Champions,Very High Value
17811,4,39,7761.82,4146,199.02102564102563,5,5,5,555,Champions,Very High Value
17812,13,4,699.8100000000001,329,174.95250000000001,5,4,3,543,Loyal Customers,Medium Value
17813,14,5,1698.07,752,339.614,4,4,4,444,Champions,High Value
17816,37,4,36.56,30,9.14,3,4,1,341,Regular Customers,Low Value
17817,4,3,387.68,67,129.22666666666666,5,4,2,542,Potential Loyalists,Medium Value
17819,72,7,3704.87,1031,529.2671428571429,2,5,5,255,At Risk,High Value
17824,51,1,298.4,408,298.4,3,2,2,322,Regular Customers,Medium Value
17827,5,5,1987.33,1240,397.466,5,4,4,544,Champions,High Value
17828,23,4,1820.09,667,455.0225,4,4,4,444,Champions,High Value
17829,299,1,889.24,496,889.24,1,2,3,123,Lost Customers,Medium Value
17830,2,3,398.7,92,132.9,5,4,2,542,Potential Loyalists,Medium Value
17831,33,1,35.400000000000006,12,35.400000000000006,3,2,1,321,Regular Customers,Low Value
17832,50,1,155.37,208,155.37,3,2,1,321,Regular Customers,Low Value
17835,3,3,342.24,344,114.08,5,4,2,542,Potential Loyalists,Medium Value
17836,47,1,110.21,88,110.21,3,2,1,321,Regular Customers,Low Value
17837,42,8,1541.23,510,192.65375,3,5,4,354,Loyal Customers,High Value
17838,27,5,2720.8,1831,544.1600000000001,4,4,5,445,Champions,High Value
17839,42,1,318.15,257,318.15,3,2,2,322,Regular Customers,Medium Value
17841,2,124,40519.84,22834,326.77290322580643,5,5,5,555,Champions,Very High Value
17843,303,1,205.48,113,205.48,1,2,1,121,Lost Customers,Low Value
17844,107,1,51.559999999999995,52,51.559999999999995,2,2,1,221,Lost Customers,Low Value
17846,85,1,2033.1,1,2033.1,2,2,4,224,Big Spenders,High Value
17848,81,9,901.2,398,100.13333333333334,2,5,3,253,At Risk,Medium Value
17849,218,4,605.8000000000001,114,151.45000000000002,1,4,3,143,At Risk,Medium Value
17850,372,34,5391.21,1733,158.565,1,5,5,155,At Risk,Very High Value
17852,12,2,114.34,53,57.17,5,3,1,531,Regular Customers,Low Value
17854,185,2,311.26,84,155.63,1,3,2,132,At Risk,Medium Value
17855,373,1,208.97,197,208.97,1,2,1,121,Lost Customers,Low Value
17856,2,4,1418.03,842,354.5075,5,4,4,544,Champions,High Value
17857,4,23,26879.04,19256,1168.6539130434783,5,5,5,555,Champions,Very High Value
17858,6,12,5140.66,2694,428.3883333333333,5,5,5,555,Champions,Very High Value
17859,305,1,141.92,102,141.92,1,2,1,121,Lost Customers,Low Value
17860,369,1,226.45000000000002,93,226.45000000000002,1,2,1,121,Lost Customers,Low Value
17861,3,8,2097.88,1985,262.235,5,5,5,555,Champions,High Value
17862,324,1,330.90000000000003,100,330.90000000000003,1,2,2,122,Lost Customers,Medium Value
17863,59,6,3160.0,2638,526.6666666666666,3,5,5,355,Loyal Customers,High Value
17864,13,3,554.85,706,184.95000000000002,5,4,3,543,Loyal Customers,Medium Value
17865,31,20,10526.32,5757,526.316,4,5,5,455,Champions,Very High Value
17866,143,1,329.65000000000003,174,329.65000000000003,2,2,2,222,Lost Customers,Medium Value
17867,30,6,1157.8700000000001,508,192.97833333333335,4,5,4,454,Champions,High Value
17869,107,5,428.18,111,85.636,2,4,2,242,At Risk,Medium Value
17870,2,12,1865.8899999999999,1351,155.4908333333333,5,5,4,554,Champions,High Value
17871,205,1,155.9,182,155.9,1,2,1,121,Lost Customers,Low Value
17873,80,5,1848.96,1035,369.79200000000003,2,4,4,244,At Risk,High Value
17874,185,6,683.46,221,113.91000000000001,1,5,3,153,At Risk,Medium Value
17877,170,1,237.61,98,237.61,2,2,1,221,Lost Customers,Low Value
17878,44,1,379.45,401,379.45,3,2,2,322,Regular Customers,Medium Value
17879,174,1,178.52,45,178.52,2,2,1,221,Lost Customers,Low Value
17880,365,1,458.92,314,458.92,1,2,2,122,Lost Customers,Medium Value
17881,304,1,133.35,32,133.35,1,2,1,121,Lost Customers,Low Value
17883,3,4,664.34,374,166.085,5,4,3,543,Loyal Customers,Medium Value
17884,4,4,695.07,817,173.7675,5,4,3,543,Loyal Customers,Medium Value
17885,12,1,156.34,110,156.34,5,2,1,521,New Customers,Low Value
17886,32,3,869.28,469,289.76,4,4,3,443,Loyal Customers,Medium Value
17887,129,1,111.35,30,111.35,2,2,1,221,Lost Customers,Low Value
17888,21,8,716.0,973,89.5,4,5,3,453,Loyal Customers,Medium Value
17889,212,2,201.37,77,100.685,1,3,1,131,At Risk,Low Value
17890,323,2,586.89,402,293.445,1,3,3,133,At Risk,Medium Value
17891,162,1,203.85999999999999,393,203.85999999999999,2,2,1,221,Lost Customers,Low Value
17892,56,3,244.1,109,81.36666666666666,3,4,1,341,Regular Customers,Low Value
17893,225,1,107.21000000000001,149,107.21000000000001,1,2,1,121,Lost Customers,Low Value
17894,72,8,1118.96,404,139.87,2,5,4,254,At Risk,High Value
17895,44,1,95.45,127,95.45,3,2,1,321,Regular Customers,Low Value
17896,23,1,256.32,288,256.32,4,2,2,422,Potential Loyalists,Medium Value
17897,173,3,541.81,222,180.60333333333332,2,4,3,243,At Risk,Medium Value
17898,85,2,152.06,190,76.03,2,3,1,231,At Risk,Low Value
17899,159,1,154.54999999999998,170,154.54999999999998,2,2,1,221,Lost Customers,Low Value
17900,190,2,112.19999999999999,73,56.099999999999994,1,3,1,131,At Risk,Low Value
17901,29,1,110.38,24,110.38,4,2,1,421,New Customers,Low Value
17904,21,1,181.07,59,181.07,4,2,1,421,New Customers,Low Value
17905,71,4,798.99,406,199.7475,3,4,3,343,Loyal Customers,Medium Value
17906,247,1,72.9,26,72.9,1,2,1,121,Lost Customers,Low Value
17908,374,1,232.03,169,232.03,1,2,1,121,Lost Customers,Low Value
17911,9,1,366.23,223,366.23,5,2,2,522,Potential Loyalists,Medium Value
17912,310,5,310.06,184,62.012,1,4,2,142,At Risk,Medium Value
17913,59,2,408.65,288,204.325,3,3,2,332,Regular Customers,Medium Value
17914,4,1,329.36,457,329.36,5,2,2,522,Potential Loyalists,Medium Value
17917,45,3,335.03,184,111.67666666666666,3,4,2,342,Regular Customers,Medium Value
17919,88,1,1304.04,756,1304.04,2,2,4,224,Big Spenders,High Value
17920,4,17,4119.5,2473,242.3235294117647,5,5,5,555,Champions,High Value
17921,64,4,820.23,425,205.0575,3,4,3,343,Loyal Customers,Medium Value
17923,282,1,207.50000000000003,50,207.50000000000003,1,2,1,121,Lost Customers,Low Value
17924,12,7,2962.5,1160,423.2142857142857,5,5,5,555,Champions,High Value
17925,373,1,244.08,72,244.08,1,2,1,121,Lost Customers,Low Value
17926,133,2,397.29,306,198.645,2,3,2,232,At Risk,Medium Value
17928,45,2,212.54000000000002,140,106.27000000000001,3,3,1,331,Regular Customers,Low Value
17929,11,4,843.0,108,210.75,5,4,3,543,Loyal Customers,Medium Value
17930,36,5,1740.48,1594,348.096,3,4,4,344,Loyal Customers,High Value
17931,134,2,408.36,249,204.18,2,3,2,232,At Risk,Medium Value
17932,29,3,1331.57,789,443.8566666666666,4,4,4,444,Champions,High Value
17934,52,2,704.25,478,352.125,3,3,3,333,Regular Customers,Medium Value
17935,138,2,145.79,82,72.895,2,3,1,231,At Risk,Low Value
17936,5,1,380.13,257,380.13,5,2,2,522,Potential Loyalists,Medium Value
17937,9,7,4301.22,1754,614.46,5,5,5,555,Champions,High Value
17939,160,1,99.14,40,99.14,2,2,1,221,Lost Customers,Low Value
17940,49,10,4020.04,9323,402.004,3,5,5,355,Loyal Customers,High Value
17941,131,1,304.56,252,304.56,2,2,2,222,Lost Customers,Medium Value
17942,8,1,77.50000000000001,38,77.50000000000001,5,2,1,521,New Customers,Low Value
17946,233,2,149.57999999999998,75,74.78999999999999,1,3,1,131,At Risk,Low Value
17947,37,1,176.68,168,176.68,3,2,1,321,Regular Customers,Low Value
17948,147,1,358.56000000000006,144,358.56000000000006,2,2,2,222,Lost Customers,Medium Value
17949,1,45,58510.48,30546,1300.232888888889,5,5,5,555,Champions,Very High Value
17950,72,3,482.2,366,160.73333333333332,2,4,2,242,At Risk,Medium Value
17951,40,3,1008.5400000000001,616,336.18,3,4,4,344,Loyal Customers,High Value
17954,5,12,2314.13,2221,192.84416666666667,5,5,5,555,Champions,High Value
17955,199,4,557.3,273,139.325,1,4,3,143,At Risk,Medium Value
17956,249,1,12.75,1,12.75,1,2,1,121,Lost Customers,Low Value
17957,66,1,111.68,287,111.68,3,2,1,321,Regular Customers,Low Value
17958,117,1,508.46000000000004,84,508.46000000000004,2,2,3,223,Lost Customers,Medium Value
17960,171,1,73.78,41,73.78,2,2,1,221,Lost Customers,Low Value
17961,21,39,1296.44,560,33.242051282051285,4,5,4,454,Champions,High Value
17962,142,1,102.41,127,102.41,2,2,1,221,Lost Customers,Low Value
17964,32,2,463.21,294,231.605,4,3,2,432,Potential Loyalists,Medium Value
17965,38,14,2599.19,1532,185.65642857142856,3,5,5,355,Loyal Customers,High Value
17966,38,5,1098.43,2571,219.686,3,4,4,344,Loyal Customers,High Value
17967,372,1,112.27,73,112.27,1,2,1,121,Lost Customers,Low Value
17968,374,1,265.1,151,265.1,1,2,2,122,Lost Customers,Medium Value
17969,166,2,228.2,152,114.1,2,3,1,231,At Risk,Low Value
17970,211,1,562.79,513,562.79,1,2,3,123,Lost Customers,Medium Value
17972,242,1,135.19,36,135.19,1,2,1,121,Lost Customers,Low Value
17973,52,1,337.04,176,337.04,3,2,2,322,Regular Customers,Medium Value
17974,25,3,703.99,500,234.66333333333333,4,4,3,443,Loyal Customers,Medium Value
17975,15,13,4483.26,1565,344.86615384615385,4,5,5,455,Champions,High Value
17976,372,1,321.79,93,321.79,1,2,2,122,Lost Customers,Medium Value
17977,29,1,288.14,342,288.14,4,2,2,422,Potential Loyalists,Medium Value
17978,365,1,300.92,499,300.92,1,2,2,122,Lost Customers,Medium Value
17979,36,4,732.41,383,183.1025,3,4,3,343,Loyal Customers,Medium Value
17980,166,3,811.45,682,270.48333333333335,2,4,3,243,At Risk,Medium Value
17984,145,1,152.68,98,152.68,2,2,1,221,Lost Customers,Low Value
17985,22,1,631.35,171,631.35,4,2,3,423,Potential Loyalists,Medium Value
17986,56,1,20.8,10,20.8,3,2,1,321,Regular Customers,Low Value
17987,185,1,198.57,261,198.57,1,2,1,121,Lost Customers,Low Value
17988,12,7,201.12,43,28.731428571428573,5,5,1,551,Regular Customers,Low Value
17990,237,3,630.84,414,210.28,1,4,3,143,At Risk,Medium Value
17991,225,2,93.35,25,46.675,1,3,1,131,At Risk,Low Value
17994,122,4,674.89,495,168.7225,2,4,3,243,At Risk,Medium Value
17995,282,1,76.1,133,76.1,1,2,1,121,Lost Customers,Low Value
17997,74,8,1962.46,2273,245.3075,2,5,4,254,At Risk,High Value
17999,37,2,380.39,219,190.195,3,3,2,332,Regular Customers,Medium Value
18001,12,2,415.13,362,207.565,5,3,2,532,Potential Loyalists,Medium Value
18004,362,1,157.92,75,157.92,1,2,1,121,Lost Customers,Low Value
18005,4,2,226.47,86,113.235,5,3,1,531,Regular Customers,Low Value
18006,23,1,444.68,220,444.68,4,2,2,422,Potential Loyalists,Medium Value
18008,70,9,2116.19,1581,235.13222222222223,3,5,5,355,Loyal Customers,High Value
18009,235,1,247.39000000000001,125,247.39000000000001,1,2,1,121,Lost Customers,Low Value
18010,257,1,174.79999999999998,60,174.79999999999998,1,2,1,121,Lost Customers,Low Value
18011,373,1,102.78999999999999,71,102.78999999999999,1,2,1,121,Lost Customers,Low Value
18013,155,2,187.29,285,93.645,2,3,1,231,At Risk,Low Value
18014,28,1,162.22,66,162.22,4,2,1,421,New Customers,Low Value
18015,4,1,120.03,157,120.03,5,2,1,521,New Customers,Low Value
18016,32,5,1477.66,1027,295.53200000000004,4,4,4,444,Champions,High Value
18017,81,3,523.0,300,174.33333333333334,2,4,3,243,At Risk,Medium Value
18018,108,2,122.14,55,61.07,2,3,1,231,At Risk,Low Value
18019,52,1,38.45,7,38.45,3,2,1,321,Regular Customers,Low Value
18022,36,1,612.72,703,612.72,3,2,3,323,Regular Customers,Medium Value
18024,153,2,389.78,184,194.89,2,3,2,232,At Risk,Medium Value
18027,99,1,115.31,78,115.31,2,2,1,221,Lost Customers,Low Value
18030,4,2,230.64999999999998,67,115.32499999999999,5,3,1,531,Regular Customers,Low Value
18032,334,1,73.5,42,73.5,1,2,1,121,Lost Customers,Low Value
18033,65,1,93.82000000000001,252,93.82000000000001,3,2,1,321,Regular Customers,Low Value
18034,22,2,418.68,559,209.34,4,3,2,432,Potential Loyalists,Medium Value
18035,36,3,713.89,584,237.96333333333334,3,4,3,343,Loyal Customers,Medium Value
18036,32,3,403.12,232,134.37333333333333,4,4,2,442,Potential Loyalists,Medium Value
18037,154,6,70.02,20,11.67,2,5,1,251,At Risk,Low Value
18040,19,2,357.20000000000005,148,178.60000000000002,4,3,2,432,Potential Loyalists,Medium Value
18041,12,21,4097.37,3758,195.11285714285714,5,5,5,555,Champions,High Value
18042,54,1,165.04999999999998,33,165.04999999999998,3,2,1,321,Regular Customers,Low Value
18043,25,3,529.29,265,176.42999999999998,4,4,3,443,Loyal Customers,Medium Value
18044,4,10,2088.6,1033,208.85999999999999,5,5,5,555,Champions,High Value
18045,45,1,178.34,138,178.34,3,2,1,321,Regular Customers,Low Value
18048,203,2,172.29000000000002,127,86.14500000000001,1,3,1,131,At Risk,Low Value
18050,359,1,74.4,40,74.4,1,2,1,121,Lost Customers,Low Value
18053,71,1,300.02,302,300.02,3,2,2,322,Regular Customers,Medium Value
18055,7,10,6761.34,2452,676.134,5,5,5,555,Champions,Very High Value
18056,288,1,363.65000000000003,211,363.65000000000003,1,2,2,122,Lost Customers,Medium Value
18058,10,1,170.16,88,170.16,5,2,1,521,New Customers,Low Value
18059,23,3,306.46,258,102.15333333333332,4,4,2,442,Potential Loyalists,Medium Value
18061,22,10,2119.41,955,211.94099999999997,4,5,5,455,Champions,High Value
18062,173,3,720.52,396,240.17333333333332,2,4,3,243,At Risk,Medium Value
18064,133,2,814.0,384,407.0,2,3,3,233,At Risk,Medium Value
18065,6,14,2392.83,1027,170.91642857142855,5,5,5,555,Champions,High Value
18066,75,1,318.0,108,318.0,2,2,2,222,Lost Customers,Medium Value
18067,40,1,396.33,189,396.33,3,2,2,322,Regular Customers,Medium Value
18068,289,1,101.7,6,101.7,1,2,1,121,Lost Customers,Low Value
18069,26,5,2009.24,1296,401.848,4,4,4,444,Champions,High Value
18071,258,2,453.0,260,226.5,1,3,2,132,At Risk,Medium Value
18072,186,1,247.44,288,247.44,1,2,1,121,Lost Customers,Low Value
18073,114,12,3859.82,3102,321.6516666666667,2,5,5,255,At Risk,High Value
18074,374,1,489.6,190,489.6,1,2,3,123,Lost Customers,Medium Value
18075,23,10,2611.75,1464,261.175,4,5,5,455,Champions,High Value
18077,8,11,2584.41,1839,234.94636363636363,5,5,5,555,Champions,High Value
18078,217,2,336.13,145,168.065,1,3,2,132,At Risk,Medium Value
18079,45,4,3613.15,7347,903.2875,3,4,5,345,Loyal Customers,High Value
18080,19,2,1231.5,642,615.75,4,3,4,434,Potential Loyalists,High Value
18081,36,3,343.45,195,114.48333333333333,3,4,2,342,Regular Customers,Medium Value
18082,26,1,680.84,608,680.84,4,2,3,423,Potential Loyalists,Medium Value
18084,16,1,90.48,312,90.48,4,2,1,421,New Customers,Low Value
18085,330,2,689.95,265,344.975,1,3,3,133,At Risk,Medium Value
18086,274,1,101.34,106,101.34,1,2,1,121,Lost Customers,Low Value
18087,98,2,4055.7200000000003,3907,2027.8600000000001,2,3,5,235,Big Spenders,High Value
18088,61,1,166.03,107,166.03,3,2,1,321,Regular Customers,Low Value
18092,2,11,9068.26,4252,824.3872727272727,5,5,5,555,Champions,Very High Value
18093,93,4,2106.52,1392,526.63,2,4,5,245,At Risk,High Value
18094,82,7,3017.3,2518,431.04285714285714,2,5,5,255,At Risk,High Value
18095,313,2,580.05,419,290.025,1,3,3,133,At Risk,Medium Value
18096,12,3,849.06,788,283.02,5,4,3,543,Loyal Customers,Medium Value
18097,8,6,2662.4,1662,443.73333333333335,5,5,5,555,Champions,High Value
18099,127,1,168.31,149,168.31,2,2,1,221,Lost Customers,Low Value
18101,11,2,222.4,87,111.2,5,3,1,531,Regular Customers,Low Value
18102,1,60,259657.3,64124,4327.621666666667,5,5,5,555,Champions,Very High Value
18104,37,1,754.64,362,754.64,3,2,3,323,Regular Customers,Medium Value
18105,38,1,113.48,46,113.48,3,2,1,321,Regular Customers,Low Value
18106,330,1,421.9,126,421.9,1,2,2,122,Lost Customers,Medium Value
18108,254,1,271.0,84,271.0,1,2,2,122,Lost Customers,Medium Value
18109,2,26,8004.92,4230,307.88153846153847,5,5,5,555,Champions,Very High Value
18110,20,1,198.8,72,198.8,4,2,1,421,New Customers,Low Value
18112,12,2,352.69,255,176.345,5,3,2,532,Potential Loyalists,Medium Value
18113,369,1,76.32000000000001,72,76.32000000000001,1,2,1,121,Lost Customers,Low Value
18114,290,1,220.1,55,220.1,1,2,1,121,Lost Customers,Low Value
18116,68,8,1403.1100000000001,837,175.38875000000002,3,5,4,354,Loyal Customers,High Value
18117,26,1,315.65,605,315.65,4,2,2,422,Potential Loyalists,Medium Value
18118,11,26,5625.08,2865,216.34923076923076,5,5,5,555,Champions,Very High Value
18119,368,1,180.7,124,180.7,1,2,1,121,Lost Customers,Low Value
18120,214,1,111.15,31,111.15,1,2,1,121,Lost Customers,Low Value
18121,149,2,653.3000000000001,438,326.65000000000003,2,3,3,233,At Risk,Medium Value
18122,8,6,1793.06,1225,298.8433333333333,5,5,4,554,Champions,High Value
18123,24,2,574.4399999999999,582,287.21999999999997,4,3,3,433,Potential Loyalists,Medium Value
18125,30,4,1131.75,800,282.9375,4,4,4,444,Champions,High Value
18126,61,1,200.92,135,200.92,3,2,1,321,Regular Customers,Low Value
18127,19,3,347.08,187,115.69333333333333,4,4,2,442,Potential Loyalists,Medium Value
